Employee_ID,Employee_Name,Department,Role,Date,Status,Check_In,Check_Out,Late,Overtime_Hours,Salary,Work_Location,Productivity_Score,Engagement_Score,Pending_Tasks
E007,Employee_7,Sales,Staff,2025-04-18,Present,09:22:00,18:47:00,0,2.98,1328.1,Work from Home,0.78,0.67,9
E030,Employee_30,Finance,Team Lead,2025-10-17,Present,10:05:00,17:21:00,0,0.73,2164.52,Office,1.0,0.46,1
E038,Employee_38,Sales,Team Lead,2025-06-16,Present,10:32:00,18:42:00,0,2.81,4752.87,Work from Home,0.74,0.96,6
E008,Employee_8,Finance,Manager,2025-05-24,Absent,,,0,0.0,1334.33,Office,0.64,0.87,3
E034,Employee_34,Finance,Team Lead,2025-01-04,Present,10:28:00,18:47:00,0,0.08,1088.68,Work from Home,0.72,0.39,7
E032,Employee_32,Finance,Intern,2025-11-12,Present,10:42:00,18:44:00,0,0.68,2265.98,Office,0.84,0.52,7
E007,Employee_7,IT,Staff,2025-03-11,Present,10:03:00,18:13:00,0,0.19,4205.47,Work from Home,0.28,0.65,3
E015,Employee_15,IT,Manager,2025-04-24,Present,10:31:00,18:34:00,0,1.92,2518.63,Office,0.23,0.23,5
E004,Employee_4,IT,Team Lead,2025-06-10,Absent,,,0,0.0,1977.05,Work from Home,0.03,0.16,3
E038,Employee_38,Operations,Staff,2025-06-12,Present,10:44:00,18:47:00,0,2.52,4131.88,Office,0.01,0.15,2
E001,Employee_1,Sales,Staff,2025-10-22,Leave,,,0,0.0,4390.53,Office,0.79,0.78,0
E041,Employee_41,HR,Staff,2025-12-31,Present,10:02:00,18:42:00,0,2.2,3877.7,Office,0.95,0.12,2
E013,Employee_13,Operations,Staff,2025-05-07,Absent,,,0,0.0,1673.98,Office,0.82,0.38,6
E012,Employee_12,Operations,Intern,2025-09-14,Present,09:08:00,17:11:00,0,0.48,2523.13,Office,0.22,0.64,8
E007,Employee_7,Finance,Team Lead,2025-12-25,Present,09:21:00,17:51:00,0,1.18,3473.11,Work from Home,0.92,0.37,8
E003,Employee_3,Finance,Team Lead,2025-07-02,Present,09:23:00,17:21:00,0,0.55,2368.34,Work from Home,0.59,0.03,4
E010,Employee_10,Operations,Staff,2025-06-18,Absent,,,0,0.0,1863.33,Work from Home,0.84,0.57,0
E036,Employee_36,Sales,Manager,2025-03-20,Present,10:53:00,17:49:00,0,2.18,1922.87,Office,0.71,0.29,1
E039,Employee_39,HR,Staff,2025-10-21,Present,10:56:00,18:27:00,0,2.54,3617.01,Office,0.52,0.17,2
E017,Employee_17,HR,Intern,2025-06-11,Present,10:01:00,17:55:00,0,1.1,2741.62,Work from Home,0.72,0.52,9
E042,Employee_42,Finance,Team Lead,2025-10-21,Present,10:23:00,18:05:00,0,0.37,4229.05,Work from Home,0.22,0.48,7
E018,Employee_18,Sales,Intern,2025-03-02,Absent,,,0,0.0,2330.08,Work from Home,0.76,0.75,0
E037,Employee_37,Sales,Manager,2025-08-30,Present,09:34:00,17:16:00,0,0.14,2176.13,Office,0.72,0.08,4
E026,Employee_26,Operations,Staff,2025-09-29,Present,09:22:00,17:36:00,0,0.69,2672.95,Office,0.52,0.19,4
E031,Employee_31,Finance,Staff,2025-04-05,Present,09:49:00,18:44:00,0,2.25,4842.63,Work from Home,0.06,0.4,3
E018,Employee_18,IT,Staff,2025-01-02,Present,10:59:00,18:06:00,0,0.28,4906.74,Office,0.86,0.33,3
E032,Employee_32,Operations,Staff,2025-12-31,Present,10:59:00,17:27:00,0,0.5,2754.01,Work from Home,0.5,0.37,3
E046,Employee_46,Sales,Team Lead,2025-08-11,Present,10:06:00,17:34:00,0,1.07,3683.99,Office,1.0,0.56,1
E001,Employee_1,Operations,Staff,2025-09-10,Present,10:49:00,18:23:00,0,1.02,1034.21,Work from Home,0.67,0.14,1
E039,Employee_39,Operations,Intern,2025-08-05,Present,10:13:00,18:03:00,0,2.69,4170.61,Office,0.52,0.95,3
E013,Employee_13,Sales,Manager,2025-10-08,Absent,,,0,0.0,2100.68,Work from Home,0.42,0.5,2
E027,Employee_27,HR,Intern,2025-07-29,Present,09:27:00,17:28:00,0,1.8,1255.79,Work from Home,0.08,0.59,3
E044,Employee_44,IT,Manager,2025-10-01,Present,09:20:00,17:39:00,0,1.56,4404.46,Office,0.31,0.38,9
E024,Employee_24,Operations,Team Lead,2025-02-27,Present,10:31:00,17:51:00,1,0.36,4156.48,Work from Home,0.65,0.99,9
E028,Employee_28,Finance,Team Lead,2025-12-30,Present,09:34:00,18:12:00,0,0.03,1366.75,Work from Home,0.79,0.98,2
E047,Employee_47,IT,Staff,2025-12-08,Present,10:56:00,17:46:00,0,0.17,1104.43,Work from Home,0.2,0.79,1
E005,Employee_5,Finance,Intern,2025-11-01,Present,09:19:00,17:44:00,0,1.33,4611.29,Office,0.02,0.0,0
E020,Employee_20,Operations,Staff,2025-10-09,Present,09:03:00,17:19:00,0,2.83,1990.32,Work from Home,0.28,0.03,7
E030,Employee_30,Operations,Intern,2025-04-28,Absent,,,0,0.0,2745.87,Work from Home,0.13,0.78,9
E040,Employee_40,HR,Manager,2025-07-27,Present,09:46:00,17:27:00,0,1.59,1511.57,Work from Home,0.47,0.7,0
E006,Employee_6,Finance,Team Lead,2025-10-17,Present,10:01:00,17:56:00,0,1.72,1381.44,Office,0.91,0.31,3
E011,Employee_11,Finance,Staff,2025-02-05,Present,09:33:00,17:22:00,0,0.24,4828.72,Work from Home,0.2,0.99,2
E021,Employee_21,HR,Team Lead,2025-12-10,Present,09:43:00,18:48:00,0,1.42,1482.67,Office,0.38,0.47,0
E028,Employee_28,Sales,Team Lead,2025-06-29,Present,09:40:00,17:05:00,0,2.95,4676.53,Office,0.14,0.2,8
E048,Employee_48,Finance,Intern,2025-12-10,Present,10:39:00,17:18:00,0,1.94,3934.31,Work from Home,0.98,0.37,7
E007,Employee_7,Operations,Team Lead,2025-01-27,Present,09:55:00,18:06:00,0,0.03,2877.75,Office,0.69,0.23,5
E025,Employee_25,IT,Manager,2025-12-14,Present,10:22:00,18:46:00,0,0.39,2121.64,Office,0.32,0.75,1
E026,Employee_26,Sales,Intern,2025-05-13,Present,10:08:00,17:22:00,0,1.55,3278.22,Work from Home,0.7,0.77,9
E021,Employee_21,Finance,Intern,2025-02-21,Present,09:51:00,18:43:00,0,1.69,4747.78,Office,0.76,0.78,6
E031,Employee_31,Sales,Intern,2025-11-16,Present,09:32:00,18:10:00,0,2.88,2844.41,Office,0.16,0.0,5
E049,Employee_49,Finance,Manager,2025-05-17,Present,10:52:00,18:00:00,0,2.97,3953.74,Work from Home,0.05,0.9,4
E039,Employee_39,Operations,Team Lead,2025-09-12,Present,09:32:00,17:39:00,0,1.74,2830.22,Office,0.43,0.58,4
E002,Employee_2,Finance,Intern,2025-10-30,Present,09:16:00,17:12:00,0,1.84,1956.3,Office,0.98,0.93,7
E016,Employee_16,Operations,Intern,2025-09-12,Absent,,,0,0.0,3851.41,Office,0.94,0.44,3
E036,Employee_36,Operations,Intern,2025-01-03,Present,10:03:00,17:53:00,0,2.02,3102.84,Office,0.83,0.45,1
E037,Employee_37,Operations,Staff,2025-05-17,Present,10:56:00,18:48:00,0,2.11,1656.38,Office,0.86,0.69,4
E043,Employee_43,Sales,Intern,2025-03-30,Present,10:07:00,17:24:00,0,2.18,1017.41,Work from Home,0.76,0.74,6
E013,Employee_13,Sales,Manager,2025-05-21,Present,09:43:00,17:36:00,0,0.58,3407.95,Work from Home,0.27,0.84,5
E040,Employee_40,Finance,Manager,2025-09-06,Absent,,,0,0.0,4604.27,Work from Home,0.67,0.94,3
E050,Employee_50,IT,Manager,2025-03-04,Present,09:10:00,18:10:00,0,1.55,1425.99,Work from Home,0.73,0.37,2
E020,Employee_20,Operations,Staff,2025-01-06,Present,09:24:00,18:09:00,0,0.03,3699.9,Office,0.42,0.08,2
E024,Employee_24,Operations,Team Lead,2025-09-23,Absent,,,0,0.0,4772.9,Work from Home,0.96,0.54,8
E038,Employee_38,Operations,Intern,2025-02-12,Present,09:21:00,17:52:00,0,2.05,3995.12,Work from Home,0.3,0.37,8
E007,Employee_7,Sales,Staff,2025-04-10,Present,10:34:00,18:43:00,0,0.23,3385.45,Office,0.74,0.43,6
E018,Employee_18,IT,Manager,2025-04-12,Leave,,,0,0.0,4673.91,Office,0.56,0.54,9
E048,Employee_48,IT,Manager,2025-12-30,Present,09:20:00,18:39:00,0,0.51,3041.39,Work from Home,0.22,0.45,9
E039,Employee_39,Finance,Manager,2025-08-15,Present,10:13:00,17:13:00,0,0.24,4598.8,Office,0.67,0.1,5
E033,Employee_33,HR,Staff,2025-08-11,Present,10:25:00,18:20:00,0,1.05,2895.24,Office,0.45,0.83,2
E040,Employee_40,Sales,Manager,2025-11-22,Present,10:29:00,18:48:00,0,0.47,2845.22,Office,0.28,0.61,8
E033,Employee_33,IT,Team Lead,2025-12-03,Absent,,,0,0.0,3076.22,Work from Home,0.18,0.96,5
E043,Employee_43,Operations,Intern,2025-11-10,Present,10:04:00,17:29:00,0,2.4,1321.23,Work from Home,0.56,0.57,5
E050,Employee_50,Operations,Team Lead,2025-04-05,Present,09:09:00,17:44:00,0,1.13,2050.93,Work from Home,0.17,0.2,2
E012,Employee_12,Finance,Intern,2025-11-30,Present,10:34:00,18:17:00,0,0.82,1209.14,Work from Home,0.24,0.96,9
E026,Employee_26,HR,Intern,2025-11-22,Present,10:47:00,17:12:00,0,0.81,3132.93,Office,0.81,0.27,2
E042,Employee_42,IT,Intern,2025-03-05,Absent,,,0,0.0,3896.64,Work from Home,0.66,0.73,6
E023,Employee_23,IT,Staff,2025-02-05,Present,10:58:00,17:49:00,0,2.79,1133.09,Office,0.23,0.09,1
E047,Employee_47,Sales,Team Lead,2025-07-13,Present,10:39:00,18:17:00,0,0.18,3935.1,Work from Home,0.89,0.37,9
E046,Employee_46,IT,Intern,2025-04-22,Present,09:02:00,17:06:00,1,1.19,4136.22,Office,0.27,0.66,7
E021,Employee_21,Sales,Manager,2025-05-28,Present,10:13:00,18:05:00,1,0.32,1032.8,Office,0.18,0.85,9
E031,Employee_31,IT,Manager,2025-03-09,Present,09:43:00,17:59:00,0,0.24,1952.2,Work from Home,0.56,0.98,4
E025,Employee_25,HR,Manager,2025-05-17,Present,09:19:00,17:11:00,0,1.42,1371.56,Office,0.56,0.85,5
E047,Employee_47,IT,Intern,2025-08-27,Present,09:34:00,18:00:00,0,0.55,3653.8,Work from Home,0.57,0.82,6
E038,Employee_38,HR,Staff,2025-04-24,Present,09:25:00,18:07:00,0,0.44,3061.8,Work from Home,0.93,0.58,6
E032,Employee_32,HR,Team Lead,2025-10-09,Present,10:33:00,17:23:00,0,2.4,1766.39,Work from Home,0.56,0.97,5
E007,Employee_7,IT,Team Lead,2025-03-28,Present,10:14:00,18:12:00,0,1.94,1895.08,Office,0.74,0.43,0
E027,Employee_27,Sales,Manager,2025-04-17,Present,10:25:00,18:06:00,0,2.12,1248.79,Work from Home,0.34,0.82,7
E041,Employee_41,Finance,Staff,2025-10-16,Leave,,,0,0.0,1195.73,Work from Home,0.63,0.04,4
E010,Employee_10,HR,Team Lead,2025-03-26,Present,09:01:00,18:32:00,0,0.36,2571.06,Work from Home,0.41,0.76,5
E002,Employee_2,Finance,Team Lead,2025-09-20,Present,09:45:00,17:46:00,0,2.06,4835.09,Work from Home,0.99,0.71,6
E026,Employee_26,IT,Intern,2025-11-11,Present,09:44:00,18:02:00,0,2.58,2940.6,Work from Home,0.72,0.67,0
E041,Employee_41,Sales,Manager,2025-07-29,Present,10:26:00,18:53:00,0,0.13,1066.22,Office,0.99,0.98,5
E019,Employee_19,Finance,Manager,2025-07-01,Present,10:24:00,18:56:00,0,2.07,2709.06,Work from Home,0.64,0.87,2
E013,Employee_13,Sales,Team Lead,2025-08-08,Present,10:08:00,17:51:00,0,1.73,3704.98,Office,0.03,0.16,8
E037,Employee_37,IT,Staff,2025-01-19,Present,09:58:00,18:02:00,0,1.23,4886.43,Work from Home,0.49,0.76,3
E014,Employee_14,Finance,Intern,2025-07-28,Present,09:14:00,17:55:00,0,2.69,3504.8,Work from Home,0.75,0.34,8
E048,Employee_48,IT,Team Lead,2025-04-08,Absent,,,0,0.0,2685.46,Office,0.69,0.11,3
E013,Employee_13,Operations,Manager,2025-05-14,Present,10:30:00,18:35:00,0,2.1,3566.8,Work from Home,0.87,0.05,9
E019,Employee_19,Finance,Manager,2025-06-23,Leave,,,0,0.0,2153.39,Office,0.59,0.77,5
E042,Employee_42,IT,Manager,2025-03-05,Present,09:33:00,17:33:00,0,2.4,4684.94,Office,0.92,0.95,4
E025,Employee_25,Finance,Manager,2025-05-07,Present,09:13:00,18:52:00,0,2.33,4568.75,Office,0.82,0.86,5
E019,Employee_19,Operations,Intern,2025-07-24,Present,09:04:00,18:09:00,0,2.44,1292.9,Work from Home,0.15,0.76,0
E048,Employee_48,Finance,Intern,2025-01-20,Present,10:23:00,18:33:00,0,0.05,2997.8,Work from Home,0.77,0.43,4
E019,Employee_19,IT,Team Lead,2025-10-19,Present,09:26:00,18:52:00,0,1.72,1693.35,Office,0.04,0.49,5
E030,Employee_30,IT,Staff,2025-08-15,Present,09:30:00,17:02:00,0,0.81,2338.05,Office,0.01,0.68,3
E023,Employee_23,Finance,Manager,2025-02-05,Present,09:11:00,17:37:00,0,0.42,2197.28,Office,0.36,0.58,5
E004,Employee_4,Finance,Manager,2025-03-29,Present,09:43:00,18:56:00,1,0.64,2232.08,Work from Home,0.87,0.75,8
E013,Employee_13,Sales,Intern,2025-01-14,Present,10:11:00,18:48:00,0,0.05,2498.54,Office,0.86,0.18,2
E031,Employee_31,Operations,Team Lead,2025-06-17,Present,09:52:00,17:55:00,0,0.86,2928.34,Office,0.14,0.8,4
E007,Employee_7,IT,Team Lead,2025-10-31,Present,09:42:00,17:48:00,0,0.14,1898.95,Work from Home,0.94,0.81,6
E034,Employee_34,IT,Staff,2025-02-15,Present,10:22:00,17:33:00,0,0.66,3985.99,Work from Home,0.22,0.09,2
E014,Employee_14,IT,Team Lead,2025-12-26,Present,09:45:00,18:58:00,0,0.65,3260.2,Office,0.97,0.51,5
E024,Employee_24,Finance,Intern,2025-03-22,Present,10:26:00,17:50:00,0,1.3,1491.24,Work from Home,0.59,0.36,3
E031,Employee_31,Operations,Staff,2025-04-15,Present,09:28:00,18:16:00,0,2.65,1574.45,Office,0.74,0.37,8
E028,Employee_28,HR,Staff,2025-02-17,Present,09:41:00,17:02:00,1,1.47,3968.88,Work from Home,0.92,0.15,6
E030,Employee_30,HR,Manager,2025-10-07,Present,09:45:00,17:30:00,0,2.08,4955.26,Office,0.64,0.58,0
E031,Employee_31,HR,Manager,2025-05-25,Present,10:06:00,18:41:00,0,0.23,4824.2,Office,0.24,0.64,8
E010,Employee_10,HR,Intern,2025-03-10,Present,09:46:00,17:53:00,0,0.27,2615.11,Work from Home,0.66,0.09,6
E017,Employee_17,Operations,Staff,2025-10-24,Leave,,,0,0.0,3730.11,Work from Home,0.99,0.96,1
E015,Employee_15,IT,Team Lead,2025-05-27,Absent,,,0,0.0,4678.62,Office,0.58,0.79,1
